Canton,Genero,Edad,Zona(Urbana/Rural),Dependiente,Casa en buen estado,Casa Hacinada,Alfabeta,Promedio de escolaridad,Asistencia a eduacion regular,En la fuerza de trabajo,Asegurado,Poblacion nacida en el extranjero,Discapacitado,Jefe de hogar,Poblacion Total(Canton),Superficie(Canton),Densidad(Canton),Viviendas ocupadas(Canton),Promedio de ocupantes por vivienda(Canton),Voto1R,Voto2R,Usado en entrenamiento,Prediccion1R,Prediccion2R,Prediccion2R1R
LIMON,F,89,RURAL,SI,NO,NO,SI,7,NO,SI,SI,NO,NO,HOMBRE,"94,415",1765.8,53,"26,666",3.52,RESTAURACION NACIONAL,RESTAURACION NACIONAL,SI,RESTAURACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
DESAMPARADOS,F,60,URBANA,NO,NO,NO,SI,7.7,NO,NO,NO,NO,NO,HOMBRE,"208,411",118.3,1762,"57,355",3.62,FRENTE AMPLIO,RESTAURACION NACIONAL,SI,FRENTE AMPLIO,RESTAURACION NACIONAL,RESTAURACION NACIONAL
HEREDIA,F,24,URBANA,NO,SI,NO,SI,11.2,SI,NO,SI,NO,NO,HOMBRE,"123,616",282.6,437,"35,216",3.5,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,SI,ACCION CIUDADANA,RESTAURACION NACIONAL,ACCION CIUDADANA
BARVA,F,25,URBANA,NO,SI,NO,SI,10.9,NO,SI,SI,NO,NO,HOMBRE,"40,660",53.8,756,"11,291",3.59,ACCION CIUDADANA,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
ALAJUELA,M,38,URBANA,NO,SI,NO,SI,9.4,NO,SI,SI,NO,NO,HOMBRE,"254,886",388.4,656,"72,031",3.49,RESTAURACION NACIONAL,RESTAURACION NACIONAL,SI,RESTAURACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
GOICOECHEA,M,19,URBANA,NO,NO,NO,SI,10.5,NO,NO,SI,NO,SI,HOMBRE,"115,084",31.5,3653,"32,520",3.53,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,SI,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
SAN JOSE,M,47,URBANA,NO,NO,NO,SI,10.3,NO,SI,NO,NO,NO,MUJER,"288,054",44.6,6456,"81,903",3.5,ACCION CIUDADANA,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
LA UNION,F,49,URBANA,NO,SI,NO,SI,10.2,NO,NO,NO,NO,NO,HOMBRE,"99,399",44.8,2217,"26,979",3.67,LIBERACION NACIONAL,ACCION CIUDADANA,SI,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
FLORES,F,42,URBANA,NO,NO,NO,SI,11.5,NO,NO,SI,NO,NO,HOMBRE,"20,037",7,2879,"5,751",3.48,ACCION CIUDADANA,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
CARTAGO,M,41,URBANA,NO,SI,NO,SI,9.8,NO,SI,SI,NO,NO,MUJER,"147,898",287.8,514,"38,618",3.8,ACCION CIUDADANA,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SAN CARLOS,F,34,URBANA,NO,NO,NO,SI,7.6,NO,SI,SI,NO,NO,HOMBRE,"163,745",3348,49,"44,966",3.62,LIBERACION NACIONAL,ACCION CIUDADANA,SI,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
PEREZ ZELEDON,M,50,URBANA,NO,SI,NO,SI,5.8,NO,SI,NO,NO,NO,HOMBRE,"134,534",1905.5,71,"38,508",3.48,RESTAURACION NACIONAL,ACCION CIUDADANA,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
HOJANCHA,M,20,RURAL,NO,SI,NO,SI,8.3,NO,SI,SI,NO,NO,HOMBRE,"7,197",261.4,28,"2,028",3.55,LIBERACION NACIONAL,ACCION CIUDADANA,SI,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
CURRIDABAT,F,34,URBANA,NO,SI,NO,SI,11.3,NO,SI,SI,NO,NO,MUJER,"65,206",15.9,4088,"19,146",3.4,RESTAURACION NACIONAL,ACCION CIUDADANA,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
TILARAN,M,37,URBANA,NO,SI,NO,SI,8.3,NO,NO,SI,NO,SI,HOMBRE,"19,640",638.4,31,"6,018",3.26,RESTAURACION NACIONAL,RESTAURACION NACIONAL,SI,RESTAURACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
GOICOECHEA,F,47,URBANA,NO,SI,NO,SI,10.5,NO,NO,SI,NO,NO,HOMBRE,"115,084",31.5,3653,"32,520",3.53,FRENTE AMPLIO,RESTAURACION NACIONAL,SI,FRENTE AMPLIO,RESTAURACION NACIONAL,RESTAURACION NACIONAL
SAN CARLOS,F,26,RURAL,NO,SI,NO,SI,7.6,NO,SI,NO,NO,SI,COMPARTIDO,"163,745",3348,49,"44,966",3.62,ACCION CIUDADANA,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SAN CARLOS,M,53,RURAL,NO,SI,NO,SI,5.6,NO,SI,NO,NO,NO,HOMBRE,"163,745",3348,49,"44,966",3.62,RESTAURACION NACIONAL,ACCION CIUDADANA,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
ALAJUELITA,F,52,URBANA,NO,NO,NO,SI,6.6,NO,SI,SI,NO,NO,HOMBRE,"77,603",21.2,3666,"19,832",3.91,RESTAURACION NACIONAL,ACCION CIUDADANA,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
PEREZ ZELEDON,F,45,RURAL,NO,SI,NO,SI,8.1,NO,SI,SI,NO,NO,HOMBRE,"134,534",1905.5,71,"38,508",3.48,ACCION CIUDADANA,NULO,SI,ACCION CIUDADANA,NULO,NULO
LIBERIA,M,31,RURAL,NO,NO,NO,NO,9.4,NO,NO,SI,NO,NO,MUJER,"62,987",1436.5,44,"16,577",3.75,LIBERACION NACIONAL,ACCION CIUDADANA,SI,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
DESAMPARADOS,F,30,URBANA,NO,SI,NO,SI,9.6,NO,NO,SI,NO,NO,HOMBRE,"208,411",118.3,1762,"57,355",3.62,RESTAURACION NACIONAL,RESTAURACION NACIONAL,SI,RESTAURACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
SAN PABLO,F,30,URBANA,NO,NO,NO,SI,12,NO,NO,SI,NO,NO,HOMBRE,"27,671",7.5,3675,"8,006",3.44,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,SI,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
ABANGARES,F,57,URBANA,NO,NO,NO,SI,5.2,NO,SI,NO,NO,NO,HOMBRE,"18,039",675.8,27,"5,311",3.39,RESTAURACION NACIONAL,ACCION CIUDADANA,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
TIBAS,M,48,URBANA,NO,SI,NO,SI,11.1,NO,NO,SI,NO,NO,MUJER,"64,842",8.1,7956,"19,160",3.38,ACCION CIUDADANA,RESTAURACION NACIONAL,SI,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
PARRITA,M,49,RURAL,NO,SI,NO,SI,7.3,NO,SI,NO,SI,NO,HOMBRE,"16,115",478.8,34,"4,833",3.32,ACCION CIUDADANA,RESTAURACION NACIONAL,SI,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
CORREDORES,M,41,URBANA,NO,SI,NO,SI,8.2,NO,NO,NO,NO,SI,HOMBRE,"41,831",620.6,67,"11,849",3.52,RESTAURACION NACIONAL,ACCION CIUDADANA,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
QUEPOS,M,41,URBANA,NO,SI,NO,SI,7.8,NO,SI,SI,NO,NO,MUJER,"26,861",543.8,49,"8,094",3.32,LIBERACION NACIONAL,RESTAURACION NACIONAL,SI,LIBERACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
SAN RAFAEL,M,43,URBANA,NO,SI,NO,SI,10.6,NO,SI,SI,NO,NO,MUJER,"45,965",48.4,950,"12,957",3.54,ACCION CIUDADANA,NULO,SI,ACCION CIUDADANA,NULO,NULO
CURRIDABAT,M,47,URBANA,NO,SI,NO,SI,11.3,NO,SI,SI,SI,NO,HOMBRE,"65,206",15.9,4088,"19,146",3.4,ACCION CIUDADANA,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
POCOCI,F,54,URBANA,NO,SI,NO,SI,5.4,NO,SI,SI,NO,NO,HOMBRE,"125,962",2403.5,52,"36,238",3.46,ACCION CIUDADANA,RESTAURACION NACIONAL,SI,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
SAN JOSE,F,53,URBANA,NO,SI,NO,SI,9.2,NO,NO,SI,NO,NO,MUJER,"288,054",44.6,6456,"81,903",3.5,ACCION CIUDADANA,RESTAURACION NACIONAL,SI,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
LOS CHILES,F,53,RURAL,NO,SI,NO,SI,4.1,NO,NO,NO,SI,NO,HOMBRE,"23,735",1358.9,17,"6,035",3.93,NULO,RESTAURACION NACIONAL,SI,NULO,RESTAURACION NACIONAL,RESTAURACION NACIONAL
COTO BRUS,F,50,RURAL,NO,SI,NO,SI,4.6,SI,NO,SI,NO,NO,HOMBRE,"38,453",933.9,41,"10,936",3.5,ACCION CIUDADANA,RESTAURACION NACIONAL,SI,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
SAN RAMON,M,62,URBANA,NO,SI,NO,SI,6.9,SI,SI,NO,NO,NO,HOMBRE,"80,566",1018.6,79,"23,301",3.44,RESTAURACION NACIONAL,ACCION CIUDADANA,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
CARTAGO,F,61,URBANA,NO,NO,NO,SI,7.6,NO,NO,SI,NO,NO,HOMBRE,"147,898",287.8,514,"38,618",3.8,ACCION CIUDADANA,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SAN RAMON,F,40,RURAL,NO,SI,NO,SI,9,NO,NO,SI,NO,NO,MUJER,"80,566",1018.6,79,"23,301",3.44,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,SI,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,ACCION CIUDADANA
PUNTARENAS,F,25,URBANA,NO,NO,NO,SI,8.3,SI,SI,SI,SI,NO,MUJER,"115,019",1842.3,62,"33,228",3.44,ACCION CIUDADANA,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SAN RAMON,F,21,RURAL,NO,SI,NO,SI,9,SI,NO,SI,NO,NO,MUJER,"80,566",1018.6,79,"23,301",3.44,RESTAURACION NACIONAL,ACCION CIUDADANA,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
OREAMUNO,M,71,URBANA,NO,SI,NO,SI,6.7,NO,SI,SI,NO,NO,HOMBRE,"45,473",201.3,226,"11,232",4.04,LIBERACION NACIONAL,RESTAURACION NACIONAL,SI,LIBERACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
DESAMPARADOS,M,19,URBANA,NO,SI,NO,SI,9.6,NO,NO,SI,NO,NO,HOMBRE,"208,411",118.3,1762,"57,355",3.62,RESTAURACION NACIONAL,ACCION CIUDADANA,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
CARTAGO,M,28,URBANA,NO,NO,NO,SI,9.8,NO,NO,SI,NO,NO,COMPARTIDO,"147,898",287.8,514,"38,618",3.8,ACCION CIUDADANA,RESTAURACION NACIONAL,SI,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
LIMON,F,31,URBANA,NO,SI,NO,SI,8.7,NO,SI,SI,NO,NO,HOMBRE,"94,415",1765.8,53,"26,666",3.52,RESTAURACION NACIONAL,ACCION CIUDADANA,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
SAN ISIDRO,M,35,URBANA,NO,SI,NO,SI,10.5,SI,NO,SI,NO,SI,HOMBRE,"20,633",27,765,"5,807",3.54,ACCION CIUDADANA,RESTAURACION NACIONAL,SI,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
PUNTARENAS,M,60,URBANA,NO,SI,NO,SI,6.4,NO,SI,SI,NO,NO,HOMBRE,"115,019",1842.3,62,"33,228",3.44,RESTAURACION NACIONAL,ACCION CIUDADANA,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
SAN JOSE,F,91,URBANA,NO,SI,NO,SI,9.2,NO,NO,SI,NO,NO,MUJER,"288,054",44.6,6456,"81,903",3.5,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,SI,LIBERACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
PEREZ ZELEDON,M,57,RURAL,NO,SI,NO,SI,5.8,NO,SI,SI,NO,NO,HOMBRE,"134,534",1905.5,71,"38,508",3.48,LIBERACION NACIONAL,ACCION CIUDADANA,SI,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
DESAMPARADOS,F,20,URBANA,NO,SI,NO,SI,9.6,SI,SI,SI,NO,NO,COMPARTIDO,"208,411",118.3,1762,"57,355",3.62,ACCION CIUDADANA,RESTAURACION NACIONAL,SI,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
ASERRI,M,21,URBANA,NO,SI,NO,SI,8.7,SI,SI,SI,NO,NO,HOMBRE,"57,892",167.1,346,"16,120",3.59,ACCION CIUDADANA,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
CARTAGO,M,20,URBANA,NO,SI,NO,SI,9.8,SI,SI,SI,NO,NO,HOMBRE,"147,898",287.8,514,"38,618",3.8,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,SI,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,ACCION CIUDADANA
ASERRI,M,18,RURAL,NO,SI,SI,SI,8.7,SI,SI,SI,NO,NO,HOMBRE,"57,892",167.1,346,"16,120",3.59,INTEGRACION NACIONAL,RESTAURACION NACIONAL,SI,INTEGRACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
POCOCI,F,50,URBANA,NO,SI,NO,SI,5.4,NO,NO,SI,NO,NO,HOMBRE,"125,962",2403.5,52,"36,238",3.46,RESTAURACION NACIONAL,RESTAURACION NACIONAL,SI,RESTAURACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
SAN JOSE,M,26,URBANA,NO,NO,NO,NO,10.3,NO,SI,SI,SI,NO,MUJER,"288,054",44.6,6456,"81,903",3.5,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,SI,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
BARVA,M,24,URBANA,NO,SI,NO,SI,10.9,NO,SI,SI,NO,NO,HOMBRE,"40,660",53.8,756,"11,291",3.59,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,SI,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
BARVA,M,26,URBANA,NO,NO,NO,SI,10.9,NO,SI,NO,NO,NO,MUJER,"40,660",53.8,756,"11,291",3.59,LIBERACION NACIONAL,ACCION CIUDADANA,SI,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
GRECIA,F,59,URBANA,NO,SI,NO,SI,6.6,NO,NO,SI,SI,NO,MUJER,"76,898",395.7,194,"21,709",3.53,RESTAURACION NACIONAL,RESTAURACION NACIONAL,SI,RESTAURACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
MORA,M,35,RURAL,NO,SI,NO,SI,9.9,NO,SI,SI,NO,NO,HOMBRE,"26,294",162,162,"7,782",3.38,ACCION CIUDADANA,RESTAURACION NACIONAL,SI,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
POAS,M,35,RURAL,NO,SI,NO,SI,8.3,NO,SI,SI,NO,NO,HOMBRE,"29,199",73.8,395,"7,906",3.69,ACCION CIUDADANA,RESTAURACION NACIONAL,SI,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
OREAMUNO,M,30,RURAL,NO,SI,NO,SI,8.8,NO,NO,SI,NO,NO,HOMBRE,"45,473",201.3,226,"11,232",4.04,LIBERACION NACIONAL,ACCION CIUDADANA,SI,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
BUENOS AIRES,F,19,URBANA,NO,NO,NO,SI,6.7,NO,NO,SI,NO,NO,HOMBRE,"45,244",2384.2,19,"12,205",3.7,RESTAURACION NACIONAL,ACCION CIUDADANA,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
ALAJUELITA,F,40,URBANA,NO,NO,NO,SI,8.7,NO,NO,SI,SI,NO,HOMBRE,"77,603",21.2,3666,"19,832",3.91,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,SI,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
GOLFITO,M,34,URBANA,NO,SI,NO,SI,7.8,NO,SI,NO,NO,SI,MUJER,"39,150",1754,22,"11,576",3.37,RESTAURACION NACIONAL,RESTAURACION NACIONAL,SI,RESTAURACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
GRECIA,M,62,URBANA,NO,NO,NO,SI,6.6,NO,SI,SI,NO,NO,HOMBRE,"76,898",395.7,194,"21,709",3.53,RESTAURACION NACIONAL,ACCION CIUDADANA,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
TURRIALBA,F,35,URBANA,NO,NO,NO,SI,8.3,NO,SI,NO,NO,SI,HOMBRE,"69,616",1642.7,42,"20,453",3.4,ACCION CIUDADANA,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
TURRIALBA,M,35,URBANA,NO,NO,NO,SI,8.3,NO,SI,SI,NO,NO,COMPARTIDO,"69,616",1642.7,42,"20,453",3.4,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,SI,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
SAN RAFAEL,F,40,URBANA,NO,SI,NO,SI,10.6,NO,SI,SI,NO,NO,MUJER,"45,965",48.4,950,"12,957",3.54,LIBERACION NACIONAL,RESTAURACION NACIONAL,SI,LIBERACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
CARRILLO,M,28,URBANA,NO,SI,SI,SI,8.8,NO,NO,SI,NO,NO,COMPARTIDO,"37,122",577.5,64,"10,141",3.65,RESTAURACION NACIONAL,ACCION CIUDADANA,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
PEREZ ZELEDON,F,34,URBANA,NO,SI,NO,SI,8.1,NO,NO,SI,NO,NO,HOMBRE,"134,534",1905.5,71,"38,508",3.48,RESTAURACION NACIONAL,ACCION CIUDADANA,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
MONTES DE OCA,M,48,URBANA,NO,SI,NO,SI,12.9,NO,NO,SI,NO,NO,HOMBRE,"49,132",15.2,3241,"16,589",2.94,BLANCO,ACCION CIUDADANA,SI,BLANCO,ACCION CIUDADANA,ACCION CIUDADANA
SAN PABLO,F,85,URBANA,SI,NO,NO,SI,9.7,SI,NO,SI,NO,NO,HOMBRE,"27,671",7.5,3675,"8,006",3.44,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,SI,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
SAN JOSE,M,40,URBANA,NO,SI,NO,SI,10.3,NO,SI,SI,NO,NO,HOMBRE,"288,054",44.6,6456,"81,903",3.5,REPUBLICANO SOCIAL CRISTIANO,RESTAURACION NACIONAL,SI,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
LA UNION,F,61,URBANA,NO,SI,NO,NO,8,NO,SI,SI,NO,NO,HOMBRE,"99,399",44.8,2217,"26,979",3.67,MOVIMIENTO LIBERTARIO,RESTAURACION NACIONAL,SI,MOVIMIENTO LIBERTARIO,RESTAURACION NACIONAL,RESTAURACION NACIONAL
SAN RAMON,M,79,RURAL,NO,SI,NO,SI,6.9,NO,NO,SI,NO,NO,HOMBRE,"80,566",1018.6,79,"23,301",3.44,ACCION CIUDADANA,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
CARRILLO,M,29,URBANA,NO,NO,NO,SI,8.8,NO,SI,SI,NO,NO,MUJER,"37,122",577.5,64,"10,141",3.65,MOVIMIENTO LIBERTARIO,RESTAURACION NACIONAL,SI,MOVIMIENTO LIBERTARIO,RESTAURACION NACIONAL,RESTAURACION NACIONAL
MATINA,M,37,URBANA,NO,NO,NO,SI,6.7,NO,SI,SI,NO,NO,HOMBRE,"37,721",772.6,49,"10,410",3.59,LIBERACION NACIONAL,RESTAURACION NACIONAL,SI,LIBERACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
HEREDIA,F,45,URBANA,NO,SI,NO,SI,11.2,SI,NO,SI,NO,SI,MUJER,"123,616",282.6,437,"35,216",3.5,ACCION CIUDADANA,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
GRECIA,M,49,RURAL,NO,SI,NO,SI,8.8,NO,SI,SI,NO,SI,HOMBRE,"76,898",395.7,194,"21,709",3.53,INTEGRACION NACIONAL,ACCION CIUDADANA,SI,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
DESAMPARADOS,M,23,URBANA,NO,NO,NO,SI,9.6,NO,NO,SI,NO,NO,HOMBRE,"208,411",118.3,1762,"57,355",3.62,ACCION CIUDADANA,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
CURRIDABAT,F,62,URBANA,NO,NO,NO,SI,10.4,NO,NO,SI,NO,NO,MUJER,"65,206",15.9,4088,"19,146",3.4,LIBERACION NACIONAL,ACCION CIUDADANA,SI,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
OREAMUNO,M,55,URBANA,NO,SI,NO,SI,6.7,NO,SI,SI,NO,NO,HOMBRE,"45,473",201.3,226,"11,232",4.04,ALIANZA DEMOCRATA CRISTIANA,ACCION CIUDADANA,SI,ALIANZA DEMOCRATA CRISTIANA,ACCION CIUDADANA,ACCION CIUDADANA
COTO BRUS,M,54,URBANA,NO,SI,NO,SI,4.6,NO,SI,SI,NO,NO,HOMBRE,"38,453",933.9,41,"10,936",3.5,RESTAURACION NACIONAL,RESTAURACION NACIONAL,SI,RESTAURACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
DESAMPARADOS,F,64,URBANA,NO,NO,NO,SI,7.7,NO,NO,SI,NO,NO,MUJER,"208,411",118.3,1762,"57,355",3.62,INTEGRACION NACIONAL,ACCION CIUDADANA,SI,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
CURRIDABAT,F,20,URBANA,NO,NO,NO,SI,11.3,NO,SI,SI,NO,NO,MUJER,"65,206",15.9,4088,"19,146",3.4,LIBERACION NACIONAL,ACCION CIUDADANA,SI,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
ALAJUELITA,F,42,URBANA,NO,SI,NO,SI,8.7,NO,SI,NO,NO,NO,HOMBRE,"77,603",21.2,3666,"19,832",3.91,REPUBLICANO SOCIAL CRISTIANO,ACCION CIUDADANA,SI,REPUBLICANO SOCIAL CRISTIANO,ACCION CIUDADANA,ACCION CIUDADANA
BUENOS AIRES,F,41,RURAL,NO,SI,NO,SI,6.7,NO,NO,SI,NO,NO,HOMBRE,"45,244",2384.2,19,"12,205",3.7,RESTAURACION NACIONAL,RESTAURACION NACIONAL,SI,RESTAURACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
GUACIMO,M,34,RURAL,NO,SI,NO,SI,7,NO,NO,SI,NO,SI,HOMBRE,"41,266",576.5,72,"11,797",3.47,RESTAURACION NACIONAL,RESTAURACION NACIONAL,SI,RESTAURACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
ESPARZA,M,85,RURAL,SI,SI,NO,SI,6.9,NO,SI,SI,NO,SI,HOMBRE,"28,644",216.8,132,"8,435",3.39,INTEGRACION NACIONAL,RESTAURACION NACIONAL,SI,INTEGRACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
FLORES,M,65,URBANA,SI,NO,NO,SI,9,NO,SI,SI,NO,NO,MUJER,"20,037",7,2879,"5,751",3.48,RESTAURACION NACIONAL,ACCION CIUDADANA,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
BARVA,M,64,URBANA,NO,SI,NO,SI,8.8,NO,SI,SI,NO,NO,HOMBRE,"40,660",53.8,756,"11,291",3.59,ACCION CIUDADANA,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
POCOCI,F,38,URBANA,NO,NO,NO,SI,7.6,NO,NO,SI,NO,NO,HOMBRE,"125,962",2403.5,52,"36,238",3.46,RESTAURACION NACIONAL,RESTAURACION NACIONAL,SI,RESTAURACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
SIQUIRRES,M,58,RURAL,NO,SI,NO,SI,5.2,NO,NO,SI,NO,NO,HOMBRE,"56,786",860.2,66,"16,206",3.49,ACCION CIUDADANA,RESTAURACION NACIONAL,SI,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
SAN JOSE,F,58,URBANA,NO,NO,NO,SI,9.2,NO,NO,SI,SI,NO,HOMBRE,"288,054",44.6,6456,"81,903",3.5,ACCION CIUDADANA,RESTAURACION NACIONAL,SI,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
SAN JOSE,M,51,URBANA,NO,NO,NO,SI,9.2,NO,SI,SI,NO,NO,MUJER,"288,054",44.6,6456,"81,903",3.5,ACCION CIUDADANA,NULO,SI,ACCION CIUDADANA,NULO,NULO
HEREDIA,F,47,URBANA,NO,SI,NO,NO,11.2,NO,NO,SI,NO,NO,HOMBRE,"123,616",282.6,437,"35,216",3.5,NUEVA GENERACION,RESTAURACION NACIONAL,SI,NUEVA GENERACION,RESTAURACION NACIONAL,RESTAURACION NACIONAL
SANTA BARBARA,F,56,URBANA,NO,SI,NO,SI,7.2,NO,NO,SI,NO,NO,HOMBRE,"36,243",53.2,681,"10,107",3.58,INTEGRACION NACIONAL,RESTAURACION NACIONAL,SI,INTEGRACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
