Canton,Genero,Edad,Zona(Urbana/Rural),Dependiente,Casa en buen estado,Casa Hacinada,Alfabeta,Promedio de escolaridad,Asistencia a eduacion regular,En la fuerza de trabajo,Asegurado,Poblacion nacida en el extranjero,Discapacitado,Jefe de hogar,Poblacion Total(Canton),Superficie(Canton),Densidad(Canton),Viviendas ocupadas(Canton),Promedio de ocupantes por vivienda(Canton),Voto1R,Voto2R,Usado en entrenamiento,Prediccion1R,Prediccion2R,Prediccion2R1R
TIBAS,M,61,URBANA,NO,SI,NO,SI,9.3,NO,SI,SI,SI,NO,MUJER,"64,842",8.1,7956,"19,160",3.38,NULO,ACCION CIUDADANA,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
LA UNION,F,59,URBANA,NO,SI,SI,SI,8,NO,NO,NO,NO,NO,HOMBRE,"99,399",44.8,2217,"26,979",3.67,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
MORAVIA,M,47,URBANA,NO,SI,NO,SI,11.7,NO,NO,SI,SI,NO,HOMBRE,"56,919",28.6,1989,"16,874",3.36,ACCION CIUDADANA,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
MORAVIA,F,48,URBANA,NO,NO,NO,SI,11.7,NO,SI,SI,NO,NO,MUJER,"56,919",28.6,1989,"16,874",3.36,ACCION CIUDADANA,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
GOICOECHEA,M,102,URBANA,NO,SI,NO,SI,8.7,NO,NO,SI,NO,NO,MUJER,"115,084",31.5,3653,"32,520",3.53,INTEGRACION NACIONAL,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SAN JOSE,F,48,URBANA,NO,SI,NO,SI,10.3,NO,SI,SI,NO,SI,COMPARTIDO,"288,054",44.6,6456,"81,903",3.5,RESTAURACION NACIONAL,RESTAURACION NACIONAL,SI,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
SAN RAMON,F,46,RURAL,NO,SI,SI,SI,9,NO,NO,SI,NO,NO,HOMBRE,"80,566",1018.6,79,"23,301",3.44,INTEGRACION NACIONAL,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SAN ISIDRO,M,41,URBANA,NO,NO,NO,SI,10.5,NO,NO,SI,NO,NO,HOMBRE,"20,633",27,765,"5,807",3.54,RESTAURACION NACIONAL,ACCION CIUDADANA,SI,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
HEREDIA,F,51,URBANA,NO,SI,NO,SI,9.4,SI,NO,SI,NO,NO,MUJER,"123,616",282.6,437,"35,216",3.5,REPUBLICANO SOCIAL CRISTIANO,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
PUNTARENAS,F,50,URBANA,NO,SI,NO,SI,6.4,NO,NO,SI,NO,NO,HOMBRE,"115,019",1842.3,62,"33,228",3.44,LIBERACION NACIONAL,RESTAURACION NACIONAL,SI,RESTAURACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
PEREZ ZELEDON,F,82,RURAL,NO,SI,NO,SI,5.8,NO,NO,NO,NO,NO,HOMBRE,"134,534",1905.5,71,"38,508",3.48,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
VAZQUEZ DE CORONADO,M,64,URBANA,NO,NO,NO,SI,8.4,NO,SI,NO,NO,NO,HOMBRE,"60,486",222.2,272,"17,155",3.52,ACCION CIUDADANA,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
BARVA,F,102,URBANA,NO,SI,NO,SI,8.8,NO,SI,SI,NO,NO,COMPARTIDO,"40,660",53.8,756,"11,291",3.59,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
ACOSTA,F,52,RURAL,NO,NO,NO,SI,5,NO,NO,SI,NO,NO,MUJER,"20,209",342.2,59,"5,871",3.44,INTEGRACION NACIONAL,ACCION CIUDADANA,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
DESAMPARADOS,M,61,URBANA,NO,NO,NO,SI,7.7,NO,SI,SI,NO,NO,HOMBRE,"208,411",118.3,1762,"57,355",3.62,RESTAURACION NACIONAL,RESTAURACION NACIONAL,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
NICOYA,F,30,RURAL,NO,NO,NO,SI,9,NO,NO,NO,NO,NO,COMPARTIDO,"50,825",1333.7,38,"15,038",3.38,ACCION CIUDADANA,ACCION CIUDADANA,SI,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
PARAISO,F,32,RURAL,NO,SI,NO,SI,8.3,NO,NO,SI,NO,NO,HOMBRE,"57,743",411.9,140,"14,626",3.94,NULO,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
CURRIDABAT,F,50,URBANA,NO,SI,NO,SI,10.4,NO,NO,SI,NO,NO,HOMBRE,"65,206",15.9,4088,"19,146",3.4,INTEGRACION NACIONAL,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
HEREDIA,M,58,URBANA,NO,SI,NO,SI,9.4,NO,SI,SI,NO,NO,HOMBRE,"123,616",282.6,437,"35,216",3.5,ACCION CIUDADANA,RESTAURACION NACIONAL,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
ALAJUELA,F,55,RURAL,NO,SI,NO,SI,7.4,NO,NO,SI,NO,NO,HOMBRE,"254,886",388.4,656,"72,031",3.49,RESTAURACION NACIONAL,ACCION CIUDADANA,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
SAN ISIDRO,F,25,URBANA,NO,SI,NO,SI,10.5,NO,NO,SI,NO,NO,COMPARTIDO,"20,633",27,765,"5,807",3.54,RESTAURACION NACIONAL,RESTAURACION NACIONAL,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
ALAJUELA,F,92,URBANA,NO,NO,NO,SI,7.4,NO,NO,SI,NO,NO,HOMBRE,"254,886",388.4,656,"72,031",3.49,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
EL GUARCO,M,18,URBANA,NO,NO,NO,SI,9.2,NO,SI,SI,NO,SI,MUJER,"41,793",167.7,249,"10,831",3.83,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
ESPARZA,F,58,URBANA,NO,SI,NO,SI,6.9,NO,NO,SI,NO,NO,HOMBRE,"28,644",216.8,132,"8,435",3.39,ACCION CIUDADANA,RESTAURACION NACIONAL,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
GOICOECHEA,M,34,URBANA,NO,NO,NO,SI,10.5,NO,SI,SI,NO,NO,MUJER,"115,084",31.5,3653,"32,520",3.53,ACCION CIUDADANA,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
ASERRI,F,26,URBANA,NO,SI,NO,NO,8.7,NO,NO,SI,NO,NO,HOMBRE,"57,892",167.1,346,"16,120",3.59,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
OROTINA,M,40,URBANA,NO,SI,NO,SI,8.6,NO,NO,NO,NO,NO,MUJER,"20,341",141.9,143,"6,024",3.37,REPUBLICANO SOCIAL CRISTIANO,RESTAURACION NACIONAL,SI,LIBERACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
SAN CARLOS,F,19,URBANA,NO,SI,NO,SI,7.6,NO,NO,SI,NO,NO,HOMBRE,"163,745",3348,49,"44,966",3.62,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
ALAJUELA,M,54,RURAL,NO,NO,NO,SI,7.4,SI,NO,SI,NO,NO,HOMBRE,"254,886",388.4,656,"72,031",3.49,INTEGRACION NACIONAL,RESTAURACION NACIONAL,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
GARABITO,M,60,RURAL,NO,NO,NO,SI,6.3,NO,SI,SI,NO,NO,MUJER,"17,229",316.3,54,"5,313",3.24,RESTAURACION NACIONAL,RESTAURACION NACIONAL,SI,RESTAURACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
GRECIA,M,48,URBANA,NO,SI,NO,SI,8.8,NO,SI,SI,NO,NO,HOMBRE,"76,898",395.7,194,"21,709",3.53,LIBERACION NACIONAL,RESTAURACION NACIONAL,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
ALAJUELITA,F,40,URBANA,NO,SI,SI,SI,8.7,NO,NO,NO,NO,NO,HOMBRE,"77,603",21.2,3666,"19,832",3.91,REPUBLICANO SOCIAL CRISTIANO,RESTAURACION NACIONAL,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SAN CARLOS,F,21,RURAL,NO,SI,NO,SI,7.6,NO,NO,SI,NO,NO,HOMBRE,"163,745",3348,49,"44,966",3.62,ACCION CIUDADANA,ACCION CIUDADANA,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
SAN PABLO,M,68,URBANA,NO,SI,NO,SI,9.7,NO,SI,SI,SI,NO,HOMBRE,"27,671",7.5,3675,"8,006",3.44,RESTAURACION NACIONAL,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SAN RAFAEL,M,33,URBANA,NO,SI,NO,SI,10.6,NO,SI,SI,NO,NO,MUJER,"45,965",48.4,950,"12,957",3.54,DE LOS TRABAJADORES,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
PURISCAL,M,102,RURAL,SI,SI,NO,SI,6,NO,SI,SI,NO,NO,HOMBRE,"33,004",553.7,60,"9,787",3.36,INTEGRACION NACIONAL,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
CARTAGO,M,101,RURAL,NO,SI,NO,SI,7.6,NO,SI,SI,NO,NO,HOMBRE,"147,898",287.8,514,"38,618",3.8,MOVIMIENTO LIBERTARIO,RESTAURACION NACIONAL,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SAN CARLOS,F,70,URBANA,SI,SI,NO,SI,5.6,NO,SI,SI,NO,NO,HOMBRE,"163,745",3348,49,"44,966",3.62,INTEGRACION NACIONAL,ACCION CIUDADANA,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
ALAJUELA,F,56,URBANA,NO,SI,NO,SI,7.4,NO,NO,SI,NO,NO,HOMBRE,"254,886",388.4,656,"72,031",3.49,ACCION CIUDADANA,RESTAURACION NACIONAL,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
ESCAZU,F,35,URBANA,NO,SI,NO,SI,11.4,NO,SI,SI,SI,NO,HOMBRE,"56,509",34.5,1638,"16,565",3.4,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,SI,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,ACCION CIUDADANA
PALMARES,F,61,RURAL,NO,NO,NO,SI,7.2,NO,NO,SI,NO,NO,HOMBRE,"34,716",38.1,912,"9,657",3.58,LIBERACION NACIONAL,RESTAURACION NACIONAL,SI,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
TURRIALBA,F,25,RURAL,NO,SI,NO,SI,8.3,SI,SI,SI,NO,NO,HOMBRE,"69,616",1642.7,42,"20,453",3.4,INTEGRACION NACIONAL,ACCION CIUDADANA,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
TIBAS,M,27,URBANA,NO,SI,NO,SI,11.1,NO,SI,SI,NO,SI,HOMBRE,"64,842",8.1,7956,"19,160",3.38,RESTAURACION NACIONAL,RESTAURACION NACIONAL,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
LIMON,F,28,URBANA,NO,NO,NO,SI,8.7,NO,NO,NO,NO,NO,MUJER,"94,415",1765.8,53,"26,666",3.52,ACCION CIUDADANA,ACCION CIUDADANA,SI,RESTAURACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
SAN CARLOS,M,46,RURAL,NO,SI,NO,SI,7.6,NO,SI,NO,NO,NO,HOMBRE,"163,745",3348,49,"44,966",3.62,INTEGRACION NACIONAL,RESTAURACION NACIONAL,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
HEREDIA,M,39,URBANA,NO,SI,NO,SI,11.2,NO,SI,SI,NO,SI,HOMBRE,"123,616",282.6,437,"35,216",3.5,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
BAGACES,M,22,RURAL,NO,SI,NO,SI,7.8,SI,SI,SI,NO,SI,HOMBRE,"19,536",1273.5,15,"5,615",3.48,RESTAURACION NACIONAL,ACCION CIUDADANA,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
HEREDIA,M,41,URBANA,NO,SI,NO,SI,11.2,NO,SI,SI,NO,NO,HOMBRE,"123,616",282.6,437,"35,216",3.5,RESTAURACION NACIONAL,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SIQUIRRES,F,48,URBANA,NO,SI,NO,SI,7.2,NO,SI,SI,NO,SI,MUJER,"56,786",860.2,66,"16,206",3.49,RESTAURACION NACIONAL,ACCION CIUDADANA,SI,RESTAURACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
MORAVIA,F,40,URBANA,NO,NO,NO,SI,11.7,NO,SI,NO,NO,NO,HOMBRE,"56,919",28.6,1989,"16,874",3.36,INTEGRACION NACIONAL,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
LA UNION,M,63,URBANA,NO,SI,NO,SI,8,NO,SI,SI,NO,NO,HOMBRE,"99,399",44.8,2217,"26,979",3.67,LIBERACION NACIONAL,RESTAURACION NACIONAL,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
NICOYA,M,52,RURAL,NO,SI,NO,NO,6.7,NO,SI,SI,NO,NO,MUJER,"50,825",1333.7,38,"15,038",3.38,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,SI,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
CARTAGO,F,25,URBANA,NO,NO,NO,SI,9.8,NO,NO,NO,NO,NO,MUJER,"147,898",287.8,514,"38,618",3.8,RESTAURACION NACIONAL,RESTAURACION NACIONAL,SI,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
DESAMPARADOS,F,59,URBANA,NO,NO,NO,SI,7.7,SI,SI,SI,SI,NO,HOMBRE,"208,411",118.3,1762,"57,355",3.62,INTEGRACION NACIONAL,RESTAURACION NACIONAL,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
CARTAGO,M,46,URBANA,NO,SI,NO,SI,9.8,NO,NO,SI,NO,NO,HOMBRE,"147,898",287.8,514,"38,618",3.8,RESTAURACION NACIONAL,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
GRECIA,F,55,URBANA,NO,NO,NO,SI,6.6,NO,NO,SI,NO,NO,HOMBRE,"76,898",395.7,194,"21,709",3.53,INTEGRACION NACIONAL,RESTAURACION NACIONAL,SI,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
ACOSTA,M,43,RURAL,NO,SI,SI,SI,7.7,NO,SI,SI,NO,NO,HOMBRE,"20,209",342.2,59,"5,871",3.44,ACCION CIUDADANA,RESTAURACION NACIONAL,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
GOICOECHEA,F,33,URBANA,NO,SI,NO,SI,10.5,NO,NO,SI,NO,NO,MUJER,"115,084",31.5,3653,"32,520",3.53,LIBERACION NACIONAL,ACCION CIUDADANA,SI,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
TARRAZU,F,42,RURAL,NO,NO,NO,SI,7.5,NO,SI,SI,NO,NO,MUJER,"16,280",297.5,55,"4,551",3.58,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
ALAJUELA,F,31,URBANA,NO,SI,NO,SI,9.4,NO,NO,SI,NO,SI,HOMBRE,"254,886",388.4,656,"72,031",3.49,ACCION CIUDADANA,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
PEREZ ZELEDON,M,22,URBANA,NO,SI,NO,SI,8.1,NO,NO,SI,NO,NO,HOMBRE,"134,534",1905.5,71,"38,508",3.48,LIBERACION NACIONAL,RESTAURACION NACIONAL,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
BUENOS AIRES,M,27,RURAL,NO,NO,NO,SI,6.7,NO,SI,SI,NO,NO,HOMBRE,"45,244",2384.2,19,"12,205",3.7,RESTAURACION NACIONAL,RESTAURACION NACIONAL,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
BARVA,M,58,RURAL,NO,NO,NO,SI,8.8,NO,SI,SI,NO,NO,MUJER,"40,660",53.8,756,"11,291",3.59,LIBERACION NACIONAL,RESTAURACION NACIONAL,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SIQUIRRES,M,28,URBANA,NO,SI,NO,SI,7.2,NO,NO,SI,NO,NO,HOMBRE,"56,786",860.2,66,"16,206",3.49,RESTAURACION NACIONAL,RESTAURACION NACIONAL,SI,RESTAURACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
CARTAGO,M,34,URBANA,NO,SI,NO,SI,9.8,NO,SI,SI,NO,SI,HOMBRE,"147,898",287.8,514,"38,618",3.8,RESTAURACION NACIONAL,ACCION CIUDADANA,SI,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
PUNTARENAS,F,48,URBANA,NO,NO,NO,SI,8.3,NO,NO,NO,NO,NO,HOMBRE,"115,019",1842.3,62,"33,228",3.44,INTEGRACION NACIONAL,ACCION CIUDADANA,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
TURRIALBA,F,29,URBANA,NO,SI,NO,SI,8.3,NO,NO,SI,NO,NO,HOMBRE,"69,616",1642.7,42,"20,453",3.4,REPUBLICANO SOCIAL CRISTIANO,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
PEREZ ZELEDON,F,57,URBANA,NO,NO,NO,SI,5.8,NO,NO,SI,NO,SI,HOMBRE,"134,534",1905.5,71,"38,508",3.48,RESTAURACION NACIONAL,ACCION CIUDADANA,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
SAN JOSE,M,56,URBANA,NO,SI,NO,SI,9.2,NO,NO,NO,NO,NO,HOMBRE,"288,054",44.6,6456,"81,903",3.5,LIBERACION NACIONAL,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
LA UNION,F,101,URBANA,NO,SI,NO,SI,8,NO,NO,SI,NO,NO,MUJER,"99,399",44.8,2217,"26,979",3.67,REPUBLICANO SOCIAL CRISTIANO,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
TIBAS,F,58,URBANA,NO,NO,NO,SI,9.3,NO,SI,SI,SI,NO,MUJER,"64,842",8.1,7956,"19,160",3.38,ACCION CIUDADANA,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SAN RAFAEL,F,55,URBANA,NO,SI,NO,SI,8.3,SI,SI,SI,NO,NO,HOMBRE,"45,965",48.4,950,"12,957",3.54,LIBERACION NACIONAL,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SAN CARLOS,F,42,RURAL,NO,SI,NO,SI,7.6,NO,SI,SI,NO,NO,COMPARTIDO,"163,745",3348,49,"44,966",3.62,RESTAURACION NACIONAL,RESTAURACION NACIONAL,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
NARANJO,F,56,URBANA,NO,NO,NO,SI,6.1,NO,SI,SI,NO,NO,HOMBRE,"42,713",126.6,337,"11,678",3.65,RESTAURACION NACIONAL,RESTAURACION NACIONAL,SI,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
HEREDIA,M,62,URBANA,NO,SI,NO,SI,9.4,NO,SI,SI,NO,NO,HOMBRE,"123,616",282.6,437,"35,216",3.5,ACCION CIUDADANA,RESTAURACION NACIONAL,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
MONTES DE OCA,M,44,URBANA,NO,NO,NO,SI,12.9,NO,NO,SI,NO,NO,MUJER,"49,132",15.2,3241,"16,589",2.94,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
PUNTARENAS,M,58,URBANA,NO,SI,NO,SI,6.4,NO,SI,SI,NO,NO,HOMBRE,"115,019",1842.3,62,"33,228",3.44,MOVIMIENTO LIBERTARIO,RESTAURACION NACIONAL,SI,RESTAURACION NACIONAL,RESTAURACION NACIONAL,ACCION CIUDADANA
PARRITA,M,56,RURAL,NO,SI,NO,SI,5,NO,NO,SI,NO,NO,HOMBRE,"16,115",478.8,34,"4,833",3.32,RESTAURACION NACIONAL,ACCION CIUDADANA,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
CURRIDABAT,M,19,URBANA,NO,SI,NO,SI,11.3,NO,NO,SI,NO,NO,HOMBRE,"65,206",15.9,4088,"19,146",3.4,RESTAURACION NACIONAL,RESTAURACION NACIONAL,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
CANAS,M,37,URBANA,NO,SI,SI,SI,8.3,NO,SI,SI,NO,NO,HOMBRE,"26,201",682.2,38,"7,172",3.65,REPUBLICANO SOCIAL CRISTIANO,RESTAURACION NACIONAL,SI,LIBERACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
QUEPOS,F,58,RURAL,NO,NO,NO,SI,6.3,NO,SI,SI,NO,NO,MUJER,"26,861",543.8,49,"8,094",3.32,RESTAURACION NACIONAL,RESTAURACION NACIONAL,SI,RESTAURACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
ACOSTA,M,42,URBANA,NO,NO,NO,SI,7.7,NO,SI,SI,NO,NO,MUJER,"20,209",342.2,59,"5,871",3.44,REPUBLICANO SOCIAL CRISTIANO,RESTAURACION NACIONAL,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SAN CARLOS,M,47,RURAL,NO,NO,NO,NO,7.6,NO,NO,SI,NO,NO,MUJER,"163,745",3348,49,"44,966",3.62,RESTAURACION NACIONAL,RESTAURACION NACIONAL,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
GOICOECHEA,M,25,URBANA,NO,SI,NO,SI,10.5,NO,SI,SI,NO,NO,HOMBRE,"115,084",31.5,3653,"32,520",3.53,RESTAURACION NACIONAL,ACCION CIUDADANA,SI,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
HEREDIA,M,50,URBANA,NO,SI,NO,SI,9.4,NO,NO,SI,NO,NO,MUJER,"123,616",282.6,437,"35,216",3.5,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
EL GUARCO,F,37,URBANA,NO,SI,NO,SI,9.2,NO,NO,SI,NO,NO,HOMBRE,"41,793",167.7,249,"10,831",3.83,RESTAURACION NACIONAL,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
CORREDORES,F,76,URBANA,NO,SI,NO,SI,5.4,NO,NO,SI,NO,NO,HOMBRE,"41,831",620.6,67,"11,849",3.52,LIBERACION NACIONAL,RESTAURACION NACIONAL,SI,RESTAURACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
SAN JOSE,M,54,URBANA,NO,SI,NO,SI,9.2,NO,SI,SI,NO,NO,HOMBRE,"288,054",44.6,6456,"81,903",3.5,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
ALAJUELITA,M,38,URBANA,NO,NO,NO,SI,8.7,NO,SI,SI,NO,NO,HOMBRE,"77,603",21.2,3666,"19,832",3.91,ACCION CIUDADANA,ACCION CIUDADANA,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
QUEPOS,M,21,URBANA,NO,SI,NO,SI,7.8,SI,NO,NO,NO,NO,HOMBRE,"26,861",543.8,49,"8,094",3.32,NULO,ACCION CIUDADANA,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
SAN JOSE,M,60,URBANA,NO,SI,NO,SI,9.2,NO,SI,SI,NO,NO,HOMBRE,"288,054",44.6,6456,"81,903",3.5,ACCION CIUDADANA,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
GUACIMO,M,59,URBANA,NO,NO,NO,SI,5,NO,NO,NO,NO,SI,HOMBRE,"41,266",576.5,72,"11,797",3.47,LIBERACION NACIONAL,ACCION CIUDADANA,SI,LIBERACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
POCOCI,F,33,RURAL,NO,SI,NO,SI,7.6,NO,SI,SI,NO,NO,MUJER,"125,962",2403.5,52,"36,238",3.46,RESTAURACION NACIONAL,ACCION CIUDADANA,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
NARANJO,F,21,URBANA,NO,NO,NO,SI,8.5,SI,NO,SI,NO,NO,HOMBRE,"42,713",126.6,337,"11,678",3.65,REPUBLICANO SOCIAL CRISTIANO,RESTAURACION NACIONAL,SI,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
CARTAGO,F,36,URBANA,NO,SI,NO,SI,9.8,NO,SI,NO,NO,NO,HOMBRE,"147,898",287.8,514,"38,618",3.8,ACCION CIUDADANA,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
ALAJUELA,F,48,URBANA,NO,NO,NO,SI,9.4,NO,SI,NO,NO,NO,MUJER,"254,886",388.4,656,"72,031",3.49,ACCION CIUDADANA,RESTAURACION NACIONAL,SI,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
